BIBLIOGRAFÍA,AUTOR,TÍTULO,FECHA,CRITERIO,BLOQUE,MEDIO,SOPORTE,TEMA,PAÍS,ZONA,TIPOLOGÍA,NOTAS,CONCORDANCIA
"Castro, Roberto J.; Handel, María; Rivolta, Graciela B.: Actualizaciones en Biología. Buenos Aires: Eudeba, 1999.","Castro, Roberto J.; Handel, María; Rivolta, Graciela B.",Actualizaciones en Biología,1981,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,En el original no se acentúan las mayúsculas,"La ADN polimerasa cataliza la polimerización de los nucleótidos alineados, formándose uniones entre el primer grupo fosfato y el monosacárido del nucleótido siguiente (línea de puntos en la Fig. 70), y perdiéndose el grupo pirofosfato inorgánico (PPi)."
"Castro, Roberto J.; Handel, María; Rivolta, Graciela B.: Actualizaciones en Biología. Buenos Aires: Eudeba, 1999.","Castro, Roberto J.; Handel, María; Rivolta, Graciela B.",Actualizaciones en Biología,1981,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,En el original no se acentúan las mayúsculas,"Sin embargo, dado que el proceso es complejo, en algunas ocasiones se cometen errores en la duplicación del ADN: por ejemplo, la inserción de un nucleótido equivocado, la pérdida de un nucleótido, etc. Estos errores en la secuencia del ADN significan cambios en la información genética original y reciben el nombre de mutaciones. Estos cambios son heredados por las células que deriven de aquellas que recibieron el ADN con errores (si las siguientes replicaciones son exactas, deben reproducir también las"
"Castro, Roberto J.; Handel, María; Rivolta, Graciela B.: Actualizaciones en Biología. Buenos Aires: Eudeba, 1999.","Castro, Roberto J.; Handel, María; Rivolta, Graciela B.",Actualizaciones en Biología,1981,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,En el original no se acentúan las mayúsculas,"Sin embargo, dado que el proceso es complejo, en algunas ocasiones se cometen errores en la duplicación del ADN: por ejemplo, la inserción de un nucleótido equivocado, la pérdida de un nucleótido, etc. Estos errores en la secuencia del ADN significan cambios en la información genética original y reciben el nombre de mutaciones. Estos cambios son heredados por las células que deriven de aquellas que recibieron el ADN con errores (si las siguientes replicaciones son exactas, deben reproducir también las ""equivocaciones"")."
"Castro, Roberto J.; Handel, María; Rivolta, Graciela B.: Actualizaciones en Biología. Buenos Aires: Eudeba, 1999.","Castro, Roberto J.; Handel, María; Rivolta, Graciela B.",Actualizaciones en Biología,1981,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,Argentina,Río de la Plata,,En el original no se acentúan las mayúsculas,La mutación génica o puntual se considera usualmente como aquella que abarca un solo nucleótido o un par de nucleótidos del gen. Comprende los siguientes tipos:
"Rodríguez, Rosalía; Gavilanes, José: Nuevas tecnologías en biomedicina. Madrid: Síntesis, 1988.","Rodríguez, Rosalía; Gavilanes, José",Nuevas tecnologías en biomedicina,1988,Primera edición,No ficción,Escrito,Libro,Salud,España,,,,"Figura 2.8. Mutagénesis dirigida. S, lugar objeto de la mutación. S,* posición del nuevo nucleotido."
"Rodríguez, Rosalía; Gavilanes, José: Nuevas tecnologías en biomedicina. Madrid: Síntesis, 1988.","Rodríguez, Rosalía; Gavilanes, José",Nuevas tecnologías en biomedicina,1988,Primera edición,No ficción,Escrito,Libro,Salud,España,,,,"La sustitución de un único nucleótido por otro diferente en una secuencia polinucleotídica da lugar, la mayor parte de las veces, a un cambio de un aminoácido por otro en la secuencia de la proteína que codifica. Este cambio puede conducir a la alteración de la actividad proteica, dependiendo del papel más o menos crucial que juegue dicho aminoácido en aquella"
"Rodríguez, Rosalía; Gavilanes, José: Nuevas tecnologías en biomedicina. Madrid: Síntesis, 1988.","Rodríguez, Rosalía; Gavilanes, José",Nuevas tecnologías en biomedicina,1988,Primera edición,No ficción,Escrito,Libro,Salud,España,,,,"Cuando se retira un único nucleótido de un gen, se altera la pauta de lectura del mRNA que procede de él, con lo que la secuencia de la proteína que codifica se ve drásticamente afectada. Aunque la región posterior del ácido nucleico posea la misma secuencia de antes, sin embargo, los nuevos tripletes ya no coinciden con los antiguos,"
"Salinas, Rolando: Alimentos y nutrición. Bromatología aplicada a la salud. Buenos Aires: El Ateneo, 1988.","Salinas, Rolando",Alimentos y nutrición. Bromatología aplicada a la salud,1988,Primera edición,No ficción,Escrito,Libro,Salud,Argentina,Río de la Plata,,Procedencia: Corpus de la Universidad Autónoma de Madrid (Director: F. Marcos Marín),"en el DNA. Estas pentosas conforman aminoglucósidos, uniendo sus grupos aldheídos a los grupos aminos de bases púricas (adenina, guanina) o pirimídicas (citosina, uracilo, timidina). Esta agrupación forma un nucleósido. Si también comprende, como en este caso, uniones fosfatos entre cada molécula de ribosa, se llama nucleótido."
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"del gen rII (mapa génico). Como había usado cientos de mutantes y la distancia mínima que encontró (0,0l por 100) está muy por debajo del poder resolutivo del método, dedujo que éste es el tamaño de la unidad de recombinación; años más tarde se comprobaría que corresponde a un nucleótido. Pronto se vio que la recombinación intragénica es un fenómeno común. Esto modificó la idea de cómo están los genes en el cromosoma: los genes no son piezas engarzadas por un hilo, más frágil que ellos, sino una estructural lineal igualmente frágil. Y desde la perspectiva formal, la mera recombinación ya no es"
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"de segmentos, entre dos mutaciones restaure el genotipo (y fenotipo) normal. Benzer encontró además que las mutaciones no ocurren al azar a lo largo del mapa, hay «puntos calientes» de mutación. Con técnicas moleculares se llegaría a comprobar que un cambio fenotípico puede deberse a cambio en un solo nucleótido, elemento mínimo mutable."
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"se inició aclarando la estructura molecular del ADN a partir de tres tipos de datos convergentes. Primero, el ADN es una macromolécula lineal, compuesta de sólo cuatro elementos básicos (nucleótidos) repetidos. Los nucleótidos sólo difieren entre sí en uno de sus componentes, la base nitrogenada (por eso es uso común el designar cada nucleótido por su base). Segundo, en todo ADN las proporciones relativas de las bases cumplen unas reglas empíricas descubiertas por E. Chargaff (1950): siempre hay la misma proporción de A que de T (A = T) y la misma de C que de G (C = G), aunque la"
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"ADN: una doble hélice (ADN bicatenario) resultante del enrollamiento longitudinal y paralelo de dos cadenas lineales de ADN una alrededor de la otra. Los extremos de cada cadena, que se llaman 3' y 5', no son equivalentes en  estructura molecular, porque no lo son los radicales químicos por donde cada nucleótido se une a sus vecinos de la misma cadena; por esto cada cadena tiene una orientación molecular «antiparalela» respecto de la otra, la una 3'-5' y la otra 5'-3'. Ambas cadenas forman el esqueleto longitudinal axial del ADN, con las bases proyectadas, como salientes, hacia el interior de la doble"
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"de cada mutante identifica exactamente qué cambio de aminoácido, y en qué lugar de la secuencia, ha producido cada mutación. El cotejo de esos cambios localizados con el mapa génico de trpA, no sólo confirma que cada mutación es un cambio distinto en el polipéptido; también demuestra que la unidad mínima de mutación es el nucleótido. Por otra parte, el orden de las mutaciones en el mapa génico es idéntico al de los aminoácidos que han modificado en la proteína, y los valores de recombinación genética entre mutantes (distancia en el mapa) reflejan la distancia molecular entre aminoácidos sustituidos en la proteína: los mutantes más cercanos (o más"
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"recombinación ha ocurrido entre nucleótidos que conjuntamente determinan un solo aminoácido. Utilizando la clave genética (pág. 54) para inferir qué cambio en el ADN requiere cada una de esas sustituciones mutantes y su forma recombinada, se deduce que esas dos mutaciones afectan a dos nucleótidos adyacentes, prueba de que la unidad de recombinación es el nucleótido."
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"parte de más de un codón; la lectura sigue esta pauta de tripletes sin interrupción, del principio al fin de la secuencia significante, sin saltarse ninguna base. Lo hicieron con mutantes rII inducidos en fagos T4 por un mutágeno (pág. 88) peculiar que sólo modifica el ADN añadiendo o quitando un nucleótido. Una o dos mutaciones de adición (o deleción) reunidas en un fago daban siempre fenotipo anormal; los fagos con tres mutaciones de adición (o deleción) tiene fenotipo normal o casi normal. En el primer caso el fenotipo anormal refleja que las mutaciones han alterado totalmente la secuencia de la proteína controlada por el"
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Tras someter el genoma a la acción de una restrictasa, los fragmentos son individualizados, separándolos por tamaños mediante técnicas químicas hoy tan precisas que aprecian diferencias de un solo nucleótido. Luego se asocia cada fragmento separado a un plásmido (plásmido híbrido), que es capaz de penetrar en una bacteria, replicarse numerosas veces en ella sin dañarla, y pasar a las bacterias descendientes; todo ello sin perder el ADN que transporta, y que se replica junto con el plásmido pues no hay"
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"la secuencia incluida entre el promotor y una secuencia final que se llama terminador. En el ARNm hay una secuencia cabeza y otra secuencia cola. El principio de la cabeza es el punto de iniciación de la transcripción, definido por el promotor. En cambio la cola del ARNm en eucariontes no incluye hasta el último nucleótido transcrito por la polimerasa, porque al ARN transcrito se le pule ese final, cortándolo por una señal específica donde se le añade una serie de nucleótidos con adenina (polinucleótido-A, poli-A), que define y estabiliza el final real de la cola del ARNm (sitio del poli-A). Ni la"
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Desde 1959 se sabe que en el ADN ocurren sustituciones de una base (o nucleótido) por otra, deleciones e inserciones de nucleótidos (desde uno a muchos, a veces miles). El cambio de una base por otra, en cualquier punto de la secuencia de una cadena de la doble hélice conduce, tras la replicación del ADN, a que una de las dobles hélices descendientes tenga en"
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,", con millones de nucleótidos, está en ese hervidero de incesantes reacciones físicoquímicas con notables fluctuaciones térmicas, que es el medio celular. De hecho son muy frecuentes algunos tipos de cambios moleculares en las bases de los nucleótidos: la pérdida de una base por rotura del enlace que la unía al resto del nucleótido (azúcar y fosfato); la conversión de una base en otra cuya presencia en el ADN es normal o anormal (por ejemplo, la conversión de citosina en uracilo, por desaminación, es decir eliminación del radical —NH2, de la base); la adición covalente de diversos radicales químicos que alteran o suprimen"
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"la polimerasa I (se supone que también la polimerasa III) sea capaz de revisar la adición de nucleótidos que está catalizando («corrección de pruebas»). Se descubrió en ciertas cepas mutantes (mutD) con alta mutabilidad, que carecían de esta función. Después de catalizar un enlace químico que incorpora un nuevo nucleótido a la cadena, la polimerasa I es capaz de revisar lo que acaba de hacer. Para ello la polimerasa tiene dos puntos activos funcionales, uno de formación y otro de corrección (por corte) del enlace entre nucleótidos. Están situados en su molécula de tal modo que cuando ésta, tras incorporar un nucleótido"
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"nucleótido a la cadena, la polimerasa I es capaz de revisar lo que acaba de hacer. Para ello la polimerasa tiene dos puntos activos funcionales, uno de formación y otro de corrección (por corte) del enlace entre nucleótidos. Están situados en su molécula de tal modo que cuando ésta, tras incorporar un nucleótido, avanza un paso sobre la cadena molde para incorporar el siguiente, su punto corrector queda sobre el último nucleótido incorporado. Si éste no es el correcto la polimerasa deshace el enlace, el nucleótido se desprende, y la polimerasa da un paso atrás para introducir otro nucleótido en su lugar."
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"polimerasa tiene dos puntos activos funcionales, uno de formación y otro de corrección (por corte) del enlace entre nucleótidos. Están situados en su molécula de tal modo que cuando ésta, tras incorporar un nucleótido, avanza un paso sobre la cadena molde para incorporar el siguiente, su punto corrector queda sobre el último nucleótido incorporado. Si éste no es el correcto la polimerasa deshace el enlace, el nucleótido se desprende, y la polimerasa da un paso atrás para introducir otro nucleótido en su lugar."
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"corte) del enlace entre nucleótidos. Están situados en su molécula de tal modo que cuando ésta, tras incorporar un nucleótido, avanza un paso sobre la cadena molde para incorporar el siguiente, su punto corrector queda sobre el último nucleótido incorporado. Si éste no es el correcto la polimerasa deshace el enlace, el nucleótido se desprende, y la polimerasa da un paso atrás para introducir otro nucleótido en su lugar."
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"tal modo que cuando ésta, tras incorporar un nucleótido, avanza un paso sobre la cadena molde para incorporar el siguiente, su punto corrector queda sobre el último nucleótido incorporado. Si éste no es el correcto la polimerasa deshace el enlace, el nucleótido se desprende, y la polimerasa da un paso atrás para introducir otro nucleótido en su lugar."
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Sin embargo, esta corrección de pruebas no elimina otros errores de la replicación. Por ejemplo, si se está replicando una doble hélice donde hay ya un par de bases mal emparejadas (pág. 82), las polimerasas no pueden detectarlo, porque se deslizan sobre las cadenas ya separadas. Incorporan el nucleótido complementario correcto en cada cadena, pero de hecho cada una de las dobles hélices hijas lleva distinto par de bases en ese punto. Tampoco distingue la polimerasa entre el nucleótido timina y el uracilo, ni la forma tautomérica rara que alguna base adopte antes o durante la separación de las cadenas. Además puede producir adiciones o"
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"par de bases mal emparejadas (pág. 82), las polimerasas no pueden detectarlo, porque se deslizan sobre las cadenas ya separadas. Incorporan el nucleótido complementario correcto en cada cadena, pero de hecho cada una de las dobles hélices hijas lleva distinto par de bases en ese punto. Tampoco distingue la polimerasa entre el nucleótido timina y el uracilo, ni la forma tautomérica rara que alguna base adopte antes o durante la separación de las cadenas. Además puede producir adiciones o deleciones de uno o dos nucleótidos cuando en la secuencia molde hay varias bases iguales seguidas."
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"por los genes urv A, B, y C, realiza un corte a cada lado del error y elimina el segmento ADN dañado. En cambio, cada una de las glucosidasas (una veintena) reconoce un tipo distinto de base alterada, pero todas actúan igual: desprenden la base del resto del nucleótido, dejando un hueco interno en la doble hélice («sitio  sin base»), sin romper el esqueleto longitudinal de la cadena. Los sitios sin base (de éste u otro origen) los descubre otra enzima que, al eliminar el resto de ese nucleótido sin base, corta el esqueleto de la cadena"
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,": desprenden la base del resto del nucleótido, dejando un hueco interno en la doble hélice («sitio  sin base»), sin romper el esqueleto longitudinal de la cadena. Los sitios sin base (de éste u otro origen) los descubre otra enzima que, al eliminar el resto de ese nucleótido sin base, corta el esqueleto de la cadena. Este corte sirve a su vez de señal para que otras enzimas hagan el hueco que rellenará la polimerasa.Hay sistemas de reparación, más complejos, que actúan cuando la replicación queda bloqueada por premutaciones que la polimerasa no puede sortear. El más sorprendente, llamado SOS"
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"moleculares de los alelos de un gen que se quieren inducir. Según sean los objetivos buscados, se induce una deleción o una inserción, que cambien todo un segmento más o menos grande del ADN elegido, o mutaciones puntuales múltiples a lo largo del mismo, o bien se añade, quita o sustituye el nucleótido que se quiera en cualquier sitio de la secuencia. Para ello hay que tener clonado y secuenciado el ADN que se desea mutar y, una vez mutado, volver a clonarlo en un archivo propio. La caracterización funcional de estos mutantes requiere observar sus efectos en sistemas in vitro o introduciéndolos en un organismo mediante técnicas"
"Rubio Cardiel, Julián: Los genes. Qué son y qué hacen en el organismo. Madrid: Síntesis, 1989.","Rubio Cardiel, Julián",Los genes. Qué son y qué hacen en el organismo,1989,Primera edición,No ficción,Escrito,Libro,Ciencias y tecnología,España,,,,"Otros métodos para sustituir un solo nucleótido en posición determinada imitan in vitro algunos procesos espontáneos de mutagénesis, desde desaminar la citosina hasta manipular la replicación. Se puede forzar la replicación errónea en una base controlando los nucleótidos precursores disponibles. O bien, se separan las dos cadenas del ADN y se añade a una de ellas un oligonucleótido sintético, complementario de la"
"Puiggrós, Ernesto: Homeopatía avanzada y biología. Madrid: Miraguano ediciones, 1990.","Puiggrós, Ernesto",Homeopatía avanzada y biología,1990,Primera edición,No ficción,Escrito,Libro,Salud,Argentina,Río de la Plata,,,"La fosfodiesterasa por ejemplo, es una enzima, que en función de su potencial energético, frena la actividad del ARN, e hidroliza la estructuración de éste al producir la desunión de los nucleótidos entre sí, destruyendo el puente de ácido fosfórico entre el hidróxilo 5 de un nucleótido y el hidróxilo 3 del nucleótido siguiente."
"Puiggrós, Ernesto: Homeopatía avanzada y biología. Madrid: Miraguano ediciones, 1990.","Puiggrós, Ernesto",Homeopatía avanzada y biología,1990,Primera edición,No ficción,Escrito,Libro,Salud,Argentina,Río de la Plata,,,"La fosfodiesterasa por ejemplo, es una enzima, que en función de su potencial energético, frena la actividad del ARN, e hidroliza la estructuración de éste al producir la desunión de los nucleótidos entre sí, destruyendo el puente de ácido fosfórico entre el hidróxilo 5 de un nucleótido y el hidróxilo 3 del nucleótido siguiente."
"92205063. Examen escrito 1992. s.l.: s.n., s.a..",,92205063. Examen escrito 1992,1992,Fecha de adquisición,No ficción,Escrito,Miscelánea,Ciencias y tecnología,España,,,"Texto perteneciente a Corpus 92, proyecto financiado por el MEC y por la Universitat Pompeu Fabra de Barcelona.","Los ácidos nucleicos están formados por secuencias de nucleótidos, a su vez el nucleótido está formado por un nucleósido y un fosfórico. El nucleósido está formado por una base y una pentosa."
"92205063. Examen escrito 1992. s.l.: s.n., s.a..",,92205063. Examen escrito 1992,1992,Fecha de adquisición,No ficción,Escrito,Miscelánea,Ciencias y tecnología,España,,,"Texto perteneciente a Corpus 92, proyecto financiado por el MEC y por la Universitat Pompeu Fabra de Barcelona.","Un nucleótido es la unidad de los ácidos nucleicos. Está formado por un nucleótido y es una pentosa que puede ser ribosa si se trata de ARN o desoxirribosa si es ADN más una base nitrogenada que son púricas o piridimínicas y se complementan unas con otras. Las púricas son citoma y guanina y las otras adenina, granina y"
"92205063. Examen escrito 1992. s.l.: s.n., s.a..",,92205063. Examen escrito 1992,1992,Fecha de adquisición,No ficción,Escrito,Miscelánea,Ciencias y tecnología,España,,,"Texto perteneciente a Corpus 92, proyecto financiado por el MEC y por la Universitat Pompeu Fabra de Barcelona.","Un nucleótido es la unidad de los ácidos nucleicos. Está formado por un nucleótido y es una pentosa que puede ser ribosa si se trata de ARN o desoxirribosa si es ADN más una base nitrogenada que son púricas o piridimínicas y se complementan unas con otras. Las púricas son citoma y guanina y las otras adenina, granina y macila. El ADN carece de V y el ARN de A."
