BIBLIOGRAFÍA,AUTOR,TÍTULO,FECHA,CRITERIO,BLOQUE,MEDIO,SOPORTE,TEMA,PAÍS,ZONA,TIPOLOGÍA,NOTAS,CONCORDANCIA
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"por la picota de antiguos mineros que les habían vaciado las entrañas; vadeaban ríos, bajaban a valles, cruzaban desiertos y praderas y después de días y días de camino, por última vez hacían noche en el caserío de una meseta benigna, y luego otra noche más en medio de la desesperante llanura devorada por las gramíneas, al socaire de una capilla de historiada espadaña: esto ya era dentro de sus propiedades que se perdían de vista hacia todos los horizontes. Un antepasado eligió este lugar, sin que nada lo recomendara salvo su clima agradable, para construir en él su casa de campo."
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"azules, donde, al engrosar las filas de artesanos del metal, acrecentaron la producción de oro laminado, compensando con creces lo que se perdió cuando la maligna estirpe de plantas devoró las tierras, transformándolas en una barrera insalvable. A la llegada de los Ventura todos los años, las espigas de las gramíneas eran adolescentes varas verdes que inclinaban con gracia sus apretadas cabezas. Pero a su partida, al finalizar el verano, constituían una selva altísima, platinada, que erguía sus penachos inútiles entregados a constante danza. Después de la partida anual de la familia, los vientos del otoño desprendían de las cabezas de las"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"Nadie pensó que más abajo, en el curso del agua, vivían los nativos, cuyas huertas y salud iban a sufrir como consecuencia del refinamiento de los señores. Adriano atendió a los enfermos, pero sobre todo los obligó a cambiar el caserío a otro emplazamiento. En dos días cada familia construyó con las gramíneas secas una nueva choza en forma de hongo junto al riachuelo, ahora antes que sus aguas recibieran los desperdicios de la cloaca de la casa de campo."
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"— Al volver al año siguiente —continuó Adriano—, durante mi primera noche aquí, cuando estaba preparando mi ropa para salir antes del alba a ver cómo andaban las cosas en el caserío, escuché mi nombre susurrado por cientos de voces que se identificaban con el murmullo de las gramíneas. Cuando por fin partí en el bayo que me tenía preparado Juan Pérez, encontré a los hombres de la tribu esperándome afuera de la reja, susurrando mi nombre con ese fervoroso secreteo aprendido del rumor de las gramíneas. Me condujeron a una explanada de arena blanca junto al agua transparente donde habían construido sus chozas:"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"el caserío, escuché mi nombre susurrado por cientos de voces que se identificaban con el murmullo de las gramíneas. Cuando por fin partí en el bayo que me tenía preparado Juan Pérez, encontré a los hombres de la tribu esperándome afuera de la reja, susurrando mi nombre con ese fervoroso secreteo aprendido del rumor de las gramíneas. Me condujeron a una explanada de arena blanca junto al agua transparente donde habían construido sus chozas: todos los pobladores estaban en el agua, bañándose, hombres, viejos, mujeres, niños, lavándose unos a otros en un ceremonioso acto de amor, ayudándose, peinándose  mutuamente los cabellos.... el"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"El susurro de las gramíneas envolvía la casa. Mignon iba acercando la lámpara a su hermana, urgiéndola a confesar, que la mataría si no confesaba, hasta que Aída, aterrada con el calor de la lámpara junto a su rostro, estalló en llanto, reconociendo que se los comieron juntos mientras dejaba que Wenceslao hurgara en su cuerpo de niña"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"hacerlo, poniendo como condición que les devolvieran sus ropajes, y amenazando con que si empleaban la fuerza para obligarlos a vestir emigrarían interrumpiendo así tanto la producción de las minas de oro de las montañas azules como el suministro de alimentos veraniegos, inutilizando de esta manera la casa de campo, que devorada por las gramíneas no tardaría en ser restituida a la llanura. Como era posible que con la devolución de sus símbolos los nativos pretendieran no sólo disputar el hecho de su secular sometimiento sino además sufrir una regresión a la antropofagia con la cual estos adornos podían estar relacionados, antiguos Ventura escondieron lo reclamado en el lugar más recóndito y no"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"los siguientes acontecimientos de ese día, a partir de cierto momento en que al salir de los pasadizos subterráneos lo vio todo desde una roca situada al borde del riachuelo, junto a la explanada de arena blanca, donde se sentaron él, su padre, su madre y sus hermanas. Un semicírculo de chozas construidas con gramíneas secas limitaban la explanada. Los nativos desnudos fueron saliendo del agua, ordenándose en formaciones curvas como hoz junto a hoz, de hombres, mujeres y niños con los brazos alzados como en una cenefa, dotándolos de vaivén, y remedando y confundiendo, primero, sus voces con el murmullo de las gramíneas,"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"con gramíneas secas limitaban la explanada. Los nativos desnudos fueron saliendo del agua, ordenándose en formaciones curvas como hoz junto a hoz, de hombres, mujeres y niños con los brazos alzados como en una cenefa, dotándolos de vaivén, y remedando y confundiendo, primero, sus voces con el murmullo de las gramíneas, pero elevándolas pronto hasta conquistarlo. Los nativos eran ahora una raza fuerte, sana, salud que en cierta medida le debían a la ciencia de Adriano, luciéndose en la ceremonia de su cumpleaños para agradecérselo con la espontaneidad que agradecían al frío anual que despejara la ahogante niebla de vilanos"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"Algunas noches, muy pocas, lograban escapar de sus camas para acudir al sitio del trabajo tras las almenas de mirtos. Cautivos dentro del ánfora plateada del cielo a esa hora, los golpes de sus martillos protegidos por el murmullo ensordecedor de las gramíneas que así se hacían sus cómplices, su acción se transfiguraba, siendo la forma más lúcida de levantar la cortina del sueño que a todos los tenía presos: al soltar las lanzas, lo sabían, y al reponerlas de inmediato, la liberación era sólo intelectual, teórica, pero bastaba; o"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"las, dando exclamaciones, borrando el deslinde sin llevar la cuenta de las lanzas extraídas porque hoy era sólo cuestión de avanzar hacia un fin posible: porque lo imposible se estaba tornando posible. En medio de su entusiasmo no pudieron dejar de percibir con una emoción de infinitos niveles contradictorios, que por el boquete ahora enorme las gramíneas avanzaban, avasallando el parque para reclamar ese territorio. Pero no se trataba de sentir ni pensar. Sólo la acción los impulsaba, la hazaña de ir quitando más lanzas, sudando al seguir el perímetro del parque que iban destrozando, atropellándose, dando exclamaciones, hasta que los hijos de Silvestre y Berenice"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"sus primos pequeños. Con sus silbidos Wenceslao los fue llamando para que se congregaran junto a él. Los armó con lanzas mientras el melodrama organizado por Aglaée en la terraza  del sur crecía como una marea, derramándose escalinatas abajo. Seguido por su pelotón, Wenceslao cruzó el césped y se internó en la llanura de gramíneas que se cimbraban sobre sus cabezas, revelando, apenas, las puntas doradas del desfile de lanzas. Después de dejarlos marchar un rato jugando a los soldados, Wenceslao los hizo sentarse en un círculo alrededor suyo."
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"De pronto Wenceslao calló: escondidos entre las gramíneas, los primos mayores se habían aprovechado de que sus explicaciones mantenían absortos a los pequeños y fueron cercándolos. Gritó:"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"para presentarse decentemente a la mesa dentro de veinte minutos justos y para que sus pobres padres no los encontraran hechos unos mendigos al regresar dentro de pocas horas, sí, dentro de pocas horas, pocas horas..., pero la bandada de niños desharrapados que rodeaba a Aglaée no oía nada, volando entre las gramíneas cuyas espadas herían sus caras y sus piernas, cayendo y levantándose, alcanzando el parque, remontando el declive del césped principal, agitados, clamorosos, los ojos enrojecidos de lágrimas y sol y polvo, cruzando el rosedal, espantando a los pavos reales que oteaban el escenario de su advenimiento desde las balaustradas,"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"adjetivos a los personajes pintados en los vanos de las falsas puertas, parecían tener eficacia suficiente para desprenderlos de la simulación bidimensional del  trompe l'oeil y hacerlos ingresar en el espacio real. Hasta los rumores de la seda y de las ilustradas voces renacentistas parecían esperar sólo que se aplacara el secreteo vegetal de las gramíneas para dejar oír su lujosa autoridad."
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,", poblado por hombres, mujeres y niños desnudos cargando mercancías, concentraba esas reuniones silenciosas desprovistas de saludos, de despedidas, de cantos. Sentados en corros en espera de un turno para que Hermógenes los atendiera, atizaban exiguos montones de brasas donde alguien asaba una carpa roja, o guarecidos bajo cobertizos improvisados con tallos de gramíneas, hablaban sin animación, pero —había notado Casilda este verano— con una intensidad enervada, perturbadora. Confuso con la inmóvil contemplación en que se había convertido tan bruscamente la premura de Casilda, Higinio se preguntó: ¿qué alternativa iba a ofrecerle? Permanecieron largo rato escuchando el chirrido de la escofina, mirando"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"Adentro, el olor prevaleciente era el de los tallos de las gramíneas secas con que los nativos envolvían los fardos de oro: los tres niños avanzaron lentamente entre ellos, como se avanza entre los santos de una capilla. Alineados, numerados con tinta violeta, llenaban las cámaras que se abrían una después de otra. Casilda, con la mano que no llevaba el candil, iba pasando"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"invalidaba la confianza que él le mostraba incluyéndola sólo en parte del engaño total. Casilda vivía en el terror de extinguirse antes de haber visto y tocado la materia divina. Observaba por el rabillo del ojo, mientras sacaba sus cuentas en el pupitre, a los nativos desnudos entregando sus fardos forrados en gramíneas secas a su padre por la ventanilla. Veía cómo Hermógenes los numeraba con un pincel untado en tinta violeta, y luego, presionando botones marcados con cifras, moviendo palancas, abría una tapa donde introducía  una llave que jamás abandonaba su bolsillo, y empujando la enigmática puerta de hierro la hacía girar sobre goznes que sólo"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"Hermógenes apagó la vela que unos minutos antes había encendido para escudriñar el rostro de su hija. Pero, pensó Casilda, allá adentro, en las bóvedas, en la oscuridad completa, encerrado tras la puerta negra erizada de placas y ruedecillas defensivas, escondido dentro de fardos recubiertos de gramíneas secas, fajado y apretado, brillaba el oro de los Ventura. ¿Es verdad que brillaba en la oscuridad sin necesidad de que ojos algunos lo contemplaran? ¿O era su brillo tan mágico que sólo una mirada como la suya lo encendía?"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"los grandes fue literal, como lo comprobó esa mañana con Higinio en las cuadras. El propósito de los grandes había sido, entonces, dejarlos definitivamente aislados, brutalmente encerrados no sólo por candados y rejas cuya eficacia acababa de ser desautorizada por el asalto de sus primos, sino por la inmensidad de la llanura de gramíneas, al despojarlos de todo medio para cruzarla. El engañoso exterior triunfalmente dorado de Casilda esperando el regreso de sus primos no encerraba más que desaliento porque sabía que Fabio e Higinio no lograrían mover el carromato. Cuando al cabo de un momento llegaran a decirle que el porfiado vehículo rehusaba moverse"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"que, lo que hacía un rato les parecía imposible, ahora comenzaba a transformarse en hecho. Las primas les abrieron la portezuela desde adentro y ellos subieron. Poco a poco los nativos fueron dando impulso al carromato, más impulso, hasta que en unos cuantos minutos el pesado vehículo corría veloz por entre las gramíneas, rápido, más rápido gritaban los cuatro primos entusiasmados viendo pasar, por el lado del paralelepípedo cerrado sólo por los barrotes, las gramíneas doblegadas dorándose con el último resplandor del sol, la gloria de la llanura entera que como un colchón de plumas los acogería."
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"y ellos subieron. Poco a poco los nativos fueron dando impulso al carromato, más impulso, hasta que en unos cuantos minutos el pesado vehículo corría veloz por entre las gramíneas, rápido, más rápido gritaban los cuatro primos entusiasmados viendo pasar, por el lado del paralelepípedo cerrado sólo por los barrotes, las gramíneas doblegadas dorándose con el último resplandor del sol, la gloria de la llanura entera que como un colchón de plumas los acogería."
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"Pedro Crisólogo dio la voz de partida. Los nativos comenzaron a arrastrar, muy lentamente al principio, el carromato. Pero pronto, aunque menos pronto que antes porque ahora iba muy cargado, tomó ímpetu y rodó por la llanura, veloz entre las gramíneas, alejándose de la casa de campo que era sólo, al principio, un borrón negro señalado por la lucecita que quedó ardiendo en el despacho, que pronto se fue empequeñeciendo hasta desaparecer ella también por completo."
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"Las gramíneas, más animadas que de costumbre, aprovechaban el aumento de la penumbra para transgredir el antiguo emplazamiento de la reja: introduciendo su sigilosa suavidad entre los olmos asonantes y los sauces, invadían el territorio del parque, amenazando —sintió Juvenal— apoderarse de su forma para borrarla en cuanto las tinieblas se identificaran con"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"para borrarla en cuanto las tinieblas se identificaran con el sueño. El espectáculo, no podía negarlo, era bello: a esta hora del crepúsculo, desde esta pequeña altura, se veía a las plumas tendidas como una espalda de oro vivo, ondulando de placer con la caricia del viento. Que las gramíneas avanzaran, se aseguró Juvenal, era sólo una fantasía por medio de la cual su imaginación intentaba incorporar a toda la llanura, hasta las montañas azules que teñían el horizonte, y el universo entero, a La Marquesa Salió A Las Cinco. ¿O era una alucinación? Ojalá. El hecho de que él estuviera"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"Mejor corregirlas cuanto antes para impedir que los niños se detuvieran a observar el atrevimiento de las gramíneas que crecían por todas partes, en los arriates, en el rosedal mismo, alrededor del laghetto emplazado justo donde se veía desde la terraza del sur como una decorativa lámina de plata, ahora semioculto por la frondosidad aberrante del plumaje. Juvenal pintaba una estrella en la frente de Olimpia, dirigía a Morgana"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"la frondosidad aberrante del plumaje. Juvenal pintaba una estrella en la frente de Olimpia, dirigía a Morgana rizándole el pelo a Hipólito para caracterizarlo de Cupido, llamando a los demás con el fin de congregar la atención sobre sí mismo como centro generador de la fábula y así impedir que nadie advirtiera como las gramíneas avanzaban ululando monocordes."
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"Colomba en secreto le había comprado a Juvenal cediéndole las llaves de las despensas de la casa. Ya casi no se distinguían los rostros desfigurados por el maquillaje y las sombras. Nadie sabía quién era quién. Dentro de poco sería necesario palpar para reconocerse. Mientras tanto, en la oscuridad ya casi completa, las gramíneas de acero no se agitaban, erizándose amenazadoras, en cambio, al pie mismo de la balaustrada y de la escalinata que nadie elegía mirar. Pero no. No eran las gramíneas que los cercaban. Eran las lanzas, enhiestas otra vez, o lo parecían, transformando la benigna prisión habitual del parque"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"quién era quién. Dentro de poco sería necesario palpar para reconocerse. Mientras tanto, en la oscuridad ya casi completa, las gramíneas de acero no se agitaban, erizándose amenazadoras, en cambio, al pie mismo de la balaustrada y de la escalinata que nadie elegía mirar. Pero no. No eran las gramíneas que los cercaban. Eran las lanzas, enhiestas otra vez, o lo parecían, transformando la benigna prisión habitual del parque, tan amplia, tan dominada, en el aciago cautiverio de esta otra prisión encogida y hostil que ahora los recluía con la prolífica enumeración de gramíneas simulando lanzas siempre más y más próximas."
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"mirar. Pero no. No eran las gramíneas que los cercaban. Eran las lanzas, enhiestas otra vez, o lo parecían, transformando la benigna prisión habitual del parque, tan amplia, tan dominada, en el aciago cautiverio de esta otra prisión encogida y hostil que ahora los recluía con la prolífica enumeración de gramíneas simulando lanzas siempre más y más próximas. Juvenal no quiso reconocerlas: ahogado dentro de este espacio mezquino, le faltó aliento para engañar a los pequeños que pedían más comida, más abrigo porque la noche traía frío además de lo innombrable, reclamando a sus mamás, una clamorosa banda de principitos y hadas, de adúlteras"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"percibió que, más alto que las voces que lo envolvían, sonaban notas definidas, crótalos, caramillos, triángulos, clarísimos ahora pese a encontrarse emboscados en el murmullo atronador producido en la vegetación por un viento que ni él ni nadie sentía en la piel, pero que impelía hacia la terraza el encrespado océano de las gramíneas. Los niños, olvidando la fugaz individualidad de sus disfraces, volcaron sus rostros hacia la penumbra del parque para cuestionarla con su repentino silencio."
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"Fue entonces cuando comenzó la verdadera invasión de plumas: la vegetación en realidad se movía. No, no sólo se movía, avanzaba, más aún, marchaba, penachos, plumas, lanzas, plantas, gramíneas, una lenta selva desplazándose desde la oscuridad hacia ellos, hacia el elenco de La Marquesa Salió A Las Cinco atrapado en la luz artificiosa del tableau vivant. Sobrecogidos, los niños se replegaron, un nudo mínimo frente a la invasión, incapaz de resolver su terror en gritos que, en todo caso, sería"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"No podían dejar de contemplar las gramíneas que ya subían las escalinatas desde la inagotable población de sus iguales que se extendía hasta el horizonte mismo de la oscuridad. Iban subiendo lentamente, portadas por personajes que fueron definiéndose como guerreros y sacerdotes, las gramíneas cimbrándose en las cimeras de sus cascos de oro, atadas a las puntas de las lanzas,"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"No podían dejar de contemplar las gramíneas que ya subían las escalinatas desde la inagotable población de sus iguales que se extendía hasta el horizonte mismo de la oscuridad. Iban subiendo lentamente, portadas por personajes que fueron definiéndose como guerreros y sacerdotes, las gramíneas cimbrándose en las cimeras de sus cascos de oro, atadas a las puntas de las lanzas, coronando a las mujeres y a los músicos. Avanzaban los fantásticos penachos que los habían venido cercando durante el transcurso de la tarde y que ahora inundaron la terraza ocupada por un grupo de niños ineficazmente pintarrajeados y disfrazados de"
"Donoso, José: Casa de campo. Barcelona: Seix Barral, 1989.","Donoso, José",Casa de campo,1978,Primera edición,Ficción,Escrito,Libro,Novela,Chile,Chilena,,,"El cortejo iba encabezado por un guerrero joven de estupendo porte, cubierto por un manto que caía dulcemente desde un bordado de alas granates en sus hombros, tocado por un yelmo con cresta de gramíneas azules. Lo seguía la procesión de sus iguales, pero era tan majestuoso que los ojos de todos quedaron presos en él  y en el espacio que lo separaba de la otra figura, simétrica pero distinta, que lo esperaba en la luz. Lo más extraordinario del recién llegado, que tenía todo el aire de"
